expression,reading,meaning,tags,guid,ความหมาย,jp_sentence,th_sentence
途中,とちゅう,"on the way, midway",JLPT JLPT_N4,"qP[3T,bvTy","ระหว่างทาง, กลางทาง, ระหว่างเดินทาง, ครึ่งทาง",途中で休憩します。,ฉันจะพักระหว่างทาง
入院,にゅういんする,hospitalization,JLPT JLPT_N4,iB?^g:!ksb,"การเข้ารักษาในโรงพยาบาล, เข้าโรงพยาบาล, นอนโรงพยาบาล, แอดมิท",明日入院します。,ฉันจะเข้าโรงพยาบาลพรุ่งนี้
乗り換える,のりかえる,"to transfer (trains), to change (bus, train, etc.)",JLPT JLPT_N4,Fu#~2.ajY<,"การเปลี่ยนขบวน (รถไฟ), การเปลี่ยนรถ (รถบัส, รถไฟ ฯลฯ), ต่อรถ",電車を乗り換えます。,ฉันจะเปลี่ยนรถไฟ
別れる,わかれる,"to part from, to separate",JLPT JLPT_N4,ova[fXA&]m,"แยกจากกัน, แยกออกจากกัน, ห่างกัน, จากกัน",友達と別れます。,ฉันจะแยกจากเพื่อน
～町,～ちょう,the town of ~,JLPT JLPT_N4,"mf84}],`T,","เมือง ~, อำเภอ, ตำบล, เทศบาล",この町はきれいです。,เมืองนี้สวย
安全,あんぜん,"safety, security",JLPT JLPT_N4,x>KuTt~>`B,"ความปลอดภัย การรักษาความปลอดภัย, ปลอดภัย, มั่นคง, การป้องกัน",安全な場所です。,เป็นสถานที่ที่ปลอดภัย
看護婦,かんごふ,(female) nurse,JLPT JLPT_N4,Mvt??7-[{v,"พยาบาล (หญิง), นางพยาบาล, คุณพยาบาล, ผู้ช่วยพยาบาล",看護婦さんがいます。,มีพยาบาลอยู่
見物,けんぶつ,sightseeing,JLPT JLPT_N4,z/6V9+.-]v,"เที่ยวชมสถานที่, เยี่ยมชม, ชมวิว, ทัศนาจร",京都を見物しました。,ฉันไปเที่ยวเกียวโตมา
相談,そうだんする,consultation,JLPT JLPT_N4,"h,~$1#Tmi]","การปรึกษาหารือ, ปรึกษา, ขอคำแนะนำ, ให้คำปรึกษา",先生に相談します。,ฉันจะปรึกษาคุณครู
ガソリンスタンド,ガソリンスタンド,"gas station, service station",JLPT JLPT_N4,NoACr|m()D,"ปั๊มน้ำมัน สถานีบริการน้ำมัน, ปั๊ม, ร้านน้ำมัน, จุดบริการน้ำมัน",ガソリンスタンドはどこですか。,ปั๊มน้ำมันอยู่ที่ไหนครับ/คะ
テニス,テニス,tennis,Genki Genki_Ln.3 JLPT JLPT_N4,Bm|4X!fT~f,"เทนนิส, กีฬาเทนนิส, สนามเทนนิส, การตีเทนนิส",テニスをします。,ฉันจะเล่นเทนนิส
眠る,ねむる,to sleep,JLPT JLPT_N4,H2kKiMD`}M,"นอนหลับ, หลับ, พักผ่อน, งีบหลับ",子供が眠っています。,เด็กกำลังนอนหลับ
上がる,あがる,"to rise, to go up",JLPT JLPT_N4,cvVez@U$xD,"ขึ้น, ขึ้นไป, สูงขึ้น, เพิ่มขึ้น",階段を上がります。,ฉันจะขึ้นบันได
翻訳,ほんやく,translation,Intermediate_Japanese_Ln.8 JLPT JLPT_N4,q5u{4?O6M1,"การแปล, แปล, ถอดความ, ล่าม",翻訳をします。,ฉันจะแปล
食事,しょくじする,meal,JLPT JLPT_N4,K<!4=Wx(&),"มื้อ, อาหาร, มื้ออาหาร, สำรับ",昼食を食べます。,ฉันจะกินมื้อกลางวัน
お陰,おかげ,thanks or owing to,JLPT JLPT_N4,y:GH2MLVp!,"ขอบคุณหรือเนื่องด้วย, ด้วยความอนุเคราะห์, เพราะ, เป็นบุญคุณ",先生のお陰で、合格しました。,ฉันสอบผ่านได้เพราะคุณครู
娘,むすめ,daughter (humble),JLPT JLPT_N4,D>Uc.0t(Pv,"ลูกสาว (ถ่อมตน), บุตรสาว, ธิดา, ลูกหญิง",これは娘の絵です。,นี่คือภาพวาดของลูกสาวฉัน
湯,ゆ,hot water,JLPT JLPT_N4,qZk(zY%Dgg,"น้ำร้อน, น้ำเดือด, น้ำอุ่น, น้ำต้ม",お湯を沸かします。,ฉันจะต้มน้ำร้อน
競争,きょうそう,"competition, contest",JLPT JLPT_N4,G%KC6%zs?X,"การแข่งขัน, การประกวด, แข่งขัน, ชิงชัย",競争が激しいです。,การแข่งขันดุเดือด
会議,かいぎ,business meeting; conference,Genki Genki_Ln.21 JLPT JLPT_N4,O^:<Y%-[JT,"การประชุมทางธุรกิจ; การประชุม, ประชุม, สัมมนา, อภิปราย",会議を始めます。,เราจะเริ่มประชุม
湖,みずうみ,lake,Genki Genki_Ln.11 Intermediate_Japanese_Ln.4 JLPT JLPT_N4,pP3.DL~IX-,"ทะเลสาบ, บึง, หนองน้ำ, อ่างเก็บน้ำ",湖がきれいです。,ทะเลสาบสวยงาม
集まる,あつまる,"to gather (v.i.), to collect",Intermediate_Japanese_Ln.7 JLPT JLPT_N4,dj|VykRm7g,"รวบรวม (กริยาไม่ต้องการกรรม), เก็บสะสม, รวม, สะสม",人が集まります。,ผู้คนรวมตัวกัน
～にくい,～にくい,difficult to do ~,JLPT JLPT_N4,m7`CbDBUYU,"ยากที่จะทำ ~, ทำยาก, ลำบากที่จะทำ, ฝืนทำ",これは食べにくいです。,นี่กินยาก
生活,せいかつする,"living, life; to live",JLPT JLPT_N4,w`Fz_<nW/g,"การดำรงชีวิต; การมีชีวิตอยู่, ชีวิต, การเป็นอยู่, การใช้ชีวิต",生活が楽しいです。,ชีวิตมีความสุข
糸,いと,thread,JLPT JLPT_N4,IpR-(E.>}{,"ด้าย, ไหม, เส้นด้าย, เชือกเส้นเล็ก",糸で縫います。,เย็บด้วยด้าย
関係,かんけい,"relation(ship), connection",JLPT JLPT_N4,A95yiv24#q,"ความสัมพันธ์ การเชื่อมต่อ, ความเกี่ยวพัน, การเกี่ยวข้อง, การผูกพัน",二人の関係がいいです。,ความสัมพันธ์ของทั้งสองคนดี
ピアノ,ピアノ,piano,Genki Genki_Ln.9 JLPT JLPT_N4,l~WqV~#3P+,"เปียโน, เปียโนอัพไรท์, เปียโนไฟฟ้า, เปียโนแกรนด์",ピアノを弾きます。,ฉันเล่นเปียโน
～目,～め,"number ~ sequence, ~nd; ~th",JLPT JLPT_N4,E~pd/+U#PU,"หมายเลข ~ ลำดับ, ~nd; ~th, ลำดับที่, อันดับที่",これは二番目の部屋です。,นี่คือห้องที่สอง
番組,ばんぐみ,broadcast program,Genki Genki_Ln.15 JLPT JLPT_N4,A~P5;`m>{J,"รายการออกอากาศ, รายการโทรทัศน์, รายการวิทยุ, รายการแพร่ภาพ",面白い番組です。,เป็นรายการที่น่าสนใจ
急,きゅう,"urgent, sudden; steep",JLPT JLPT_N4,tI;p#VWdsZ,"เร่งด่วน ฉับพลัน สูงชัน, ด่วน, กะทันหัน, ชัน",急いでください。,กรุณารีบหน่อย
棚,たな,"shelves, rack",JLPT JLPT_N4,u[EB{0+w?@,"ชั้นวางของ, ราวแขวน, หิ้ง, ตะแกรง",棚に本があります。,มีหนังสืออยู่บนชั้น
木綿,もめん,cotton,JLPT JLPT_N4,C1;C=MJBjh,"ฝ้าย, ผ้าฝ้าย, นุ่น, ปุยฝ้าย",綿の服が好きです。,ฉันชอบเสื้อผ้าฝ้าย
輸出,ゆしゅつする,export,JLPT JLPT_N4,tgSB[Csamk,"ส่งออก, การส่งออก, นำออก, ขายต่างประเทศ",車を輸出します。,ส่งออกรถยนต์
タイプ,タイプ,"type, style",JLPT JLPT_N4,GKLj7~1p[w,"ประเภท, สไตล์, ชนิด, แบบ",これは私のタイプです。,นี่คือสไตล์ของฉัน
すり,すり,pickpocket,JLPT JLPT_N4,"LZR2]zL[V,","นักล้วงกระเป๋า, มิจฉาชีพ, ขโมยกระเป๋า, มือเบา",すりに注意してください。,ระวังนักล้วงกระเป๋าด้วย
嬉しい,うれしい,to be happy; to be glad,Genki Genki_Ln.13 JLPT JLPT_N4,"d;<k5,X?rJ","มีความสุข; ดีใจ, สุขใจ, ปลื้มปิติ, เบิกบาน",嬉しいです。,ฉันดีใจ
アルコール,アルコール,alcohol,JLPT JLPT_N4,g3}Or~C[qU,"แอลกอฮอล์, สุรา, เครื่องดื่มแอลกอฮอล์, น้ำเมา",アルコールはあまり飲みません。,ฉันไม่ค่อยดื่มแอลกอฮอล์
ソフト,ソフト,soft; soft hat; software,JLPT JLPT_N4,D1{]Y{P=2b,"นุ่ม; หมวกนุ่ม; ซอฟต์แวร์, อ่อน, ละมุน, โปรแกรม",ソフトな生地です。,เป็นเนื้อผ้าที่นุ่ม
神社,じんじゃ,Shinto shrine,JLPT JLPT_N4,"p-k,[(f(jy","ศาลเจ้าชินโต, วิหารชินโต, เทวสถานชินโต, ศาลเจ้าญี่ปุ่น",神社へ行きます。,ฉันจะไปศาลเจ้า
大分,だいぶ,"fairly well, to a large extent, considerably, pretty much",Intermediate_Japanese_Ln.4 JLPT JLPT_N4,F=YkB>ku|#,"ค่อนข้างดี ในระดับมาก อย่างมาก เกือบทั้งหมด, พอสมควร, ส่วนใหญ่, มากทีเดียว",大分元気になりました。,ดีขึ้นมากแล้ว
楽しみ,たのしみ,"pleasure, joy",JLPT JLPT_N4,bsnv=TM#%{,"ความสุข ความปิติ, ความเพลิดเพลิน, ความรื่นรมย์, ความสำราญ",旅行が楽しみです。,ฉันตั้งตารอการเดินทาง
趣味,しゅみ,hobby; pastime,Genki Genki_Ln.20 JLPT JLPT_N4,NkyAEs05(h,"งานอดิเรก; กิจกรรมยามว่าง, งานว่าง, การพักผ่อน, ความบันเทิง",私の趣味は読書です。,งานอดิเรกของฉันคือการอ่านหนังสือ
