expression,reading,meaning,tags,guid,ความหมาย,jp_sentence,th_sentence
見本,みほん,sample,JLPT JLPT_2,AWma@Eod@B,"ตัวอย่าง, แบบอย่าง, ชิ้นตัวอย่าง, ตัวอย่างสินค้า",これが商品の見本です。,นี่คือตัวอย่างสินค้า
見舞う,みまう,"to ask after (health), to visit",JLPT JLPT_2,zTV4Yost{h,"สอบถามเรื่อง (สุขภาพ), ไปเยี่ยมเยียน, เยี่ยมเยียน, ไปเยี่ยม",病気の人を見舞います。,ฉันจะไปเยี่ยมคนป่วย
未満,みまん,"less than, insufficient",JLPT JLPT_2,nt1s0!NVdz,"น้อยกว่า ไม่เพียงพอ, ต่ำกว่า, ไม่พอ, ขาดแคลน",二十歳未満は飲めません。,อายุไม่ถึง 20 ปี ห้ามดื่ม
名字,みょうじ,"surname, family name",JLPT JLPT_2,"Ew6=${R8,S","นามสกุล, ชื่อครอบครัว, สกุล, ชื่อตระกูล",私の名字は田中です。,นามสกุลของฉันคือทานากะ
ミリ (メートル),ミリ (メートル),milli-,JLPT JLPT_2,kM;@-}8}0R,"มิลลิ-, หนึ่งในพัน, หน่วยมิลลิ, มิลลิเมตร",これは10ミリです。,นี่คือ 10 มิลลิเมตร
診る,みる,to examine (medically),JLPT JLPT_2,"q@#,?h7tBf","เพื่อตรวจสอบ (ทางการแพทย์), ตรวจโรค, ตรวจสุขภาพ, ตรวจร่างกาย",医者が患者を診ます。,หมอตรวจคนไข้
民間,みんかん,"private, civilian",JLPT JLPT_2,vv3cePKnIT,"ส่วนตัว พลเรือน, เอกชน, ไม่ใช่ราชการ, พลเมือง",これは民間企業です。,นี่คือบริษัทเอกชน
民主～,みんしゅ～,democratic,JLPT JLPT_2,K3~5HUQIAM,"ประชาธิปไตย, ระบอบประชาธิปไตย, ประชาธิปไตยนิยม, แบบประชาธิปไตย",民主主義の国です。,เป็นประเทศที่ปกครองด้วยระบอบประชาธิปไตย
民謡,みんよう,"folk song, popular song",JLPT JLPT_2,pP&9kI-fbS,"เพลงพื้นบ้าน เพลงยอดนิยม, เพลงพื้นเมือง, เพลงไทยเดิม, เพลงลูกทุ่ง",民謡を歌います。,ฉันจะร้องเพลงพื้นบ้าน
無限,むげん,infinite,JLPT JLPT_2,gDON}p~:3b,"อนันต์, ไม่มีที่สิ้นสุด, ไม่จำกัด, ไร้ขีดจำกัด",宇宙は無限です。,อวกาศนั้นไม่มีที่สิ้นสุด
無地,むじ,plain,JLPT JLPT_2,o<F6#GtsCJ,"ธรรมดา, เรียบง่าย, ทั่วไป, ปกติ",無地のシャツを買いました。,ฉันซื้อเสื้อเชิ้ตสีพื้น
蒸し暑い,むしあつい,"humid, sultry",JLPT JLPT_2,b:SYmm(y*W,"ชื้น อบอ้าว, ร้อนอบอ้าว, เปียกชื้น, อบ",今日は蒸し暑いです。,วันนี้อากาศร้อนอบอ้าว
矛盾,むじゅん,"contradiction, inconsistency",JLPT JLPT_2,o%DtBbl{ew,"ความขัดแย้ง ความไม่สอดคล้องกัน, ขัดกัน, ไม่ลงรอยกัน, ความไม่เข้ากัน",二つの意見は矛盾しています。,ความเห็นทั้งสองขัดแย้งกัน
無数,むすう,"countless number, infinite number",JLPT JLPT_2,CTm.Li6V%.,"จำนวนนับไม่ถ้วน จำนวนอนันต์, มากมาย, นับไม่ถ้วน, จำนวนมาก",星がむすうあります。,มีดวงดาวมากมายนับไม่ถ้วน
紫,むらさき,"purple color, violet",JLPT JLPT_2,L>.R5hInn&,"สีม่วง, สีม่วงอ่อน, ม่วง, สีไวโอเลต",この花は紫です。,ดอกไม้นี้สีม่วง
群れ,むれ,"crowd, flock, herd",JLPT JLPT_2,B_zh7-tRm8,"ฝูงชน, ฝูง, ฝูงสัตว์, กลุ่มคน",鳥の群れが飛んでいます。,ฝูงนกกำลังบินอยู่
姪,めい,niece,JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,kEuo{su[^Q,"หลานสาว, หลานหญิง, ลูกของพี่สาว, ลูกของน้องสาว",私の姪は可愛いです。,หลานสาวของฉันน่ารัก
名～,めい～,famous ~,JLPT JLPT_2,Ojv<[]|SWz,"มีชื่อเสียง ~, โด่งดัง, เป็นที่รู้จัก, ชื่อเสียง",有名な俳優です。,เป็นนักแสดงที่มีชื่อเสียง
名作,めいさく,masterpiece,JLPT JLPT_2,h/LK6GJnNJ,"ผลงานชิ้นเอก, งานเอก, ยอดเยี่ยม, ชิ้นเอก",これは名作です。,นี่คือผลงานชิ้นเอก
名詞,めいし,noun,JLPT JLPT_2,iPorDGRE(|,"คำนาม, นาม, คำนามศัพท์, คำนามทั่วไป",「猫」は名詞です。,「แมว」เป็นคำนาม
名刺,めいし,business card,JLPT JLPT_2,z;/559u$MG,"นามบัตร, บัตรแนะนำ, บัตรชื่อ, บัตรติดต่อ",名刺を交換します。,เราจะแลกนามบัตรกัน
名所,めいしょ,famous place,JLPT JLPT_2,n}/wr4@6m|,"สถานที่ที่มีชื่อเสียง, สถานที่โด่งดัง, สถานที่สำคัญ, จุดเด่น",京都は名所が多いです。,เกียวโตมีสถานที่ท่องเที่ยวที่มีชื่อเสียงมากมาย
迷信,めいしん,superstition,JLPT JLPT_2,"p|p0h,n7H0","ความเชื่อโชคลาง, ไสยศาสตร์, เรื่องงมงาย, ความเชื่อผิดๆ",迷信を信じません。,ฉันไม่เชื่อเรื่องงมงาย
命ずる,めいずる,"to command, to appoint",JLPT JLPT_2,Qc}ueJ@_WT,"สั่งการ แต่งตั้ง, ออกคำสั่ง, แต่งตั้ง, มอบหมาย",社長が命令を命じました。,ประธานบริษัทออกคำสั่ง
名物,めいぶつ,"famous product, special product, speciality",JLPT JLPT_2,q76$d]Uuar,"สินค้าที่มีชื่อเสียง, สินค้าพิเศษ, สินค้าเฉพาะทาง, สินค้าขึ้นชื่อ",この地域の名物はうどんです。,ของขึ้นชื่อของแถบนี้คืออุด้ง
銘々,めいめい,"each, individual",JLPT JLPT_2,N3.+yn]5jC,"แต่ละบุคคล, ทุกคน, รายบุคคล, เป็นรายคน",銘々にお土産をあげます。,ฉันจะให้ของที่ระลึกแก่แต่ละคน
恵まれる,めぐまれる,"to be blessed with, to be rich in",JLPT JLPT_2,"s!Z[_1,-&j","ได้รับพร มีฐานะร่ำรวย, มีโชค, มั่งคั่ง, มีความสุข",才能に恵まれています。,ฉันได้รับพรด้วยพรสวรรค์
巡る,めぐる,to go around,JLPT JLPT_2,GKyShII|t^,"เพื่อไปรอบๆ, วนไป, หมุนรอบ, รอบ",世界を巡ります。,ฉันจะเดินทางรอบโลก
目指す,めざす,"to aim at, to have an eye on",JLPT JLPT_2,oG%j5iiHnk,"เล็งเป้าหมาย จับตามอง, ตั้งเป้า, มุ่งหวัง, จับจ้อง",目標を目指します。,ฉันจะมุ่งสู่เป้าหมาย
目覚し,めざまし,alarm-clock,JLPT JLPT_2,d0&ePwjG0x,"นาฬิกาปลุก, นาฬิกาเตือน, เครื่องปลุก, นาฬิกาตั้งปลุก",目覚まし時計が鳴りました。,นาฬิกาปลุกดังขึ้น
目下,めした,"at present, now",JLPT JLPT_2,K0{dBA~W!9,"ในปัจจุบัน ตอนนี้, ขณะนี้, เดี๋ยวนี้, ปัจจุบันนี้",目下、会議中です。,ขณะนี้ กำลังประชุมอยู่
目印,めじるし,"mark, sign, landmark",JLPT JLPT_2,q`zWJQ:%c#,"เครื่องหมาย, สัญลักษณ์, สถานที่สำคัญ, จุดสังเกต",この木が目印です。,ต้นไม้นี้คือเครื่องหมาย
目立つ,めだつ,"to be conspicuous, to stand out",JLPT JLPT_2,tk[T8cc59E,"โดดเด่น สะดุดตา, เป็นที่สังเกต, เด่นชัด, สังเกตเห็นง่าย",彼はとても目立ちます。,เขาโดดเด่นมาก
めちゃくちゃ,めちゃくちゃ,"absurd, messed up, wrecked",JLPT JLPT_2,uO5)`QU0vj,"ไร้สาระ ยุ่งเหยิง พังยับเยิน, เละเทะ, มั่วซั่ว, พัง",部屋がめちゃくちゃです。,ห้องรกมาก
めっきり,めっきり,remarkably,JLPT JLPT_2,"wL+5c9k~v,","น่าทึ่งมาก, อย่างน่าทึ่ง, น่าอัศจรรย์, เป็นพิเศษ",成績がめっきり上がりました。,ผลการเรียนดีขึ้นอย่างน่าทึ่ง
めでたい,めでたい,"happy, propitious, joyous",JLPT JLPT_2,sd<5h;im*g,"มีความสุข, เป็นมงคล, เบิกบาน, เป็นสุข",おめでたいことです。,เป็นเรื่องน่ายินดี
メニュー,メニュー,menu,JLPT Intermediate_Japanese JLPT_2 Intermediate_Japanese_Ln.6 Genki_Ln.2 Genki,Qb[M(zgy5[,"เมนู, รายการอาหาร, รายการ, บัญชีอาหาร",メニューを見てください。,กรุณาดูเมนู
