expression,reading,meaning,tags,guid,ความหมาย,jp_sentence,th_sentence
もしもし,もしもし,Hello? (used on the phone),Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5,nnhl#WnLYa,"สวัสดีครับ/ค่ะ (ใช้ในการสนทนาทางโทรศัพท์), ฮัลโหล, เรียนสาย, รับสาย",もしもし、田中さんですか。,ฮัลโหล คุณทานากะใช่ไหมครับ
持つ,もつ,"to hold, to carry; to possess",JLPT JLPT_5 JLPT_N5,A&O@O/^cS;,"ถือ, พกพา; ครอบครอง, มี, เก็บไว้",カバンを持ちます。,ฉันถือกระเป๋า
もっと,もっと,more,Genki Genki_Ln.11 JLPT JLPT_3 JLPT_5 JLPT_N5,OqdI=b3^K`,"มากกว่า, เพิ่มขึ้น, ยิ่งกว่า, อีก",もっとゆっくり話してください。,กรุณาพูดให้ช้าลงกว่านี้
物,もの,thing (concrete object),Genki Genki_Ln.12 JLPT JLPT_3 JLPT_5 JLPT_N5,"z6=4|ALO,V","สิ่งของ (วัตถุที่เป็นรูปธรรม), ของ, วัตถุ, ชิ้น",これはとても良い物です。,นี่เป็นสิ่งที่ดีมาก
門,もん,gate,JLPT JLPT_5 JLPT_N5,H&[yCKRvgq,"ประตู, ซุ้มประตู, ประตูรั้ว, ทางเข้า",門を開けてください。,กรุณาเปิดประตู
問題,もんだい,a problem,Intermediate_Japanese Intermediate_Japanese_Ln.11 JLPT JLPT_5 JLPT_N5,Eh6&Bnk+Z%,"ปัญหา, อุปสรรค, ข้อสงสัย, เรื่องยุ่งยาก",この問題は簡単です。,ปัญหานี้ง่าย
～屋,～や,~ shop,JLPT_N5,ht#2@^87+],"~ ร้านค้า, ร้านขาย~, แผงขาย~, ร้าน~",これはパン屋です。,นี่คือร้านขายขนมปัง
八百屋,やおや,greengrocer,JLPT JLPT_5 JLPT_N5,C[.TX0anRy,"ร้านขายผักผลไม้, ร้านผัก, ร้านผลไม้, แผงผักผลไม้",八百屋で野菜を買いました。,ฉันซื้อผักที่ร้านขายผักผลไม้
野菜,やさい,vegetable,Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5,qVg2VfFKQ;,"ผัก, พืชผัก, พืชสวนครัว, ผักสด",野菜を食べます。,ฉันกินผัก
易しい,やさしい,"easy, plain, simple",JLPT JLPT_5 JLPT_N5,O&W|&R47Dm,"ง่าย ตรงไปตรงมา, สะดวก, ไม่ยาก, เรียบง่าย",このテストは易しいです。,ข้อสอบนี้ง่าย
安い,やすい,inexpensive; cheap (things),Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5,ie=X%ZqpqO,"ราคาไม่แพง; ราคาถูก (ของ), ถูก, ไม่แพง, ค่าถูก",このTシャツは安いです。,เสื้อยืดตัวนี้ราคาถูก
休み,やすみ,holiday; day off; absence,Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5,J*/c5_R!J=,"วันหยุด; วันลา; การหยุดงาน, การพักผ่อน, การลาหยุด, ช่วงพัก",今日は休みです。,วันนี้เป็นวันหยุด
休む,やすむ,"to rest, to have a break, to get time off",JLPT JLPT_5 JLPT_N5,i~a&f>8]D[,"เพื่อพักผ่อน เพื่อหยุดพัก เพื่อลาหยุด, พักผ่อน, หยุดพัก, ลาหยุด",風邪なので、休みます。,เพราะเป็นหวัด ฉันจึงหยุดพัก
八つ,やっつ,eight things,Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5,F=`<QfuMn*,"แปดสิ่ง, ของแปดอย่าง, แปดอัน, แปดอย่าง",みかんが八つあります。,มีส้ม 8 ผล
山,やま,mountain,Genki Genki_Ln.11 JLPT JLPT_5 JLPT_N5,FM#``XMUDZ,"ภูเขา, เทือกเขา, เขา, ดอย",あの山は高いです。,ภูเขาลูกนั้นสูง
やる,やる,"to do; to give (to pets, parents, siblings, etc.)",Genki Genki_Ln.21 JLPT JLPT_4 JLPT_5 JLPT_N5,"ee,Y5GOGX?","ทำ; ให้ (แก่สัตว์เลี้ยง พ่อแม่ พี่น้อง ฯลฯ), กระทำ, ปฏิบัติ, มอบ",宿題をやる。,ทำการบ้าน
夕方,ゆうがた,"late afternoon (typically just before dinner time), evening",Genki Genki_Ln.18 Intermediate_Japanese Intermediate_Japanese_Ln.10 JLPT JLPT_5 JLPT_N5,wr(&N+9Gfn,"ช่วงบ่ายแก่ๆ (โดยทั่วไปคือช่วงก่อนอาหารเย็น) หรือช่วงเย็น, ตอนเย็น, ยามเย็น, สนธยา",夕方、散歩します。,ฉันเดินเล่นตอนเย็น
夕飯,ゆうはん,"dinner, supper, evening meal",JLPT JLPT_4 JLPT_5 JLPT_N5,x@-+;z#Bdx,"อาหารเย็น, อาหารค่ำ, มื้อเย็น, ข้าวเย็น",夕飯は何ですか。,อาหารเย็นคืออะไรคะ
郵便局,ゆうびんきょく,post office,Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5,E9^vm]j#7*,"ที่ทำการไปรษณีย์, ไปรษณีย์, กรมไปรษณีย์, สำนักงานไปรษณีย์",郵便局はどこですか。,ที่ทำการไปรษณีย์อยู่ที่ไหนคะ
昨夜,ゆうべ,last night,JLPT JLPT_3 JLPT_5 JLPT_N5,h5wsUbx`&$,"เมื่อคืน, คืนที่ผ่านมา, คืนวาน, คืนแล้ว",昨夜、よく眠れませんでした。,เมื่อคืนฉันนอนไม่ค่อยหลับ
有名,ゆうめい,famous,JLPT JLPT_5 JLPT_N5,cV2lu-%dm7,"มีชื่อเสียง, โด่งดัง, เป็นที่รู้จัก, เลื่องลือ",この俳優は有名です。,นักแสดงคนนี้มีชื่อเสียง
雪,ゆき,snow,Genki Genki_Ln.12 JLPT JLPT_3 JLPT_5 JLPT_N5,jr0utv~KvB,"หิมะ, เกล็ดหิมะ, ปุยหิมะ, หิมะขาว",雪が降っています。,หิมะกำลังตก
ゆっくりと,ゆっくりと,"slowly, at ease",JLPT JLPT_5 JLPT_N5,w_ef65R9#},"ช้าๆ อย่างสบายๆ, ค่อยๆ, อย่างช้าๆ, สบายๆ",ゆっくりと話してください。,กรุณาพูดช้าๆ
八日,ようか,eight days; eighth day of the month,Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5,Fd}WQ7nZj^,"แปดวัน; วันที่แปดของเดือน, 8 วัน, วันที่ 8, ระยะเวลาแปดวัน",八日、東京へ行きます。,วันที่ 8 ฉันจะไปโตเกียว
洋服,ようふく,Western-style clothes,JLPT JLPT_5 JLPT_N5,uv*)pIfBA|,"เสื้อผ้าสไตล์ตะวันตก, เสื้อฝรั่ง, ชุดฝรั่ง, เสื้อผ้าฝรั่ง",洋服を着ます。,ฉันใส่เสื้อผ้าสไตล์ตะวันตก
よく,よく,"frequently, often (much); well, skillfully",Genki Genki_Ln.14 Genki_Ln.3 JLPT JLPT_5 JLPT_N5,Fz[l>+!/Hl,"บ่อยครั้ง, บ่อยๆ (มาก); ดี, อย่างชำนาญ, เป็นประจำ",よく練習しました。,ฉันฝึกซ้อมบ่อยๆ
横,よこ,beside; side; width,Intermediate_Japanese Intermediate_Japanese_Ln.11 JLPT JLPT_5 JLPT_N5,C?K**~xaVS,"ข้างๆ; ด้าน; ความกว้าง, ทางข้าง, แถบข้าง, ด้านข้าง",横に座ってください。,กรุณานั่งข้างๆ
四日,よっか,four days; fourth day of the month,Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5,s(2D4IDk2],"สี่วัน; วันที่สี่ของเดือน, 4 วัน, วันที่ 4, ระยะเวลาสี่วัน",四日、東京にいます。,วันที่ 4 ฉันจะอยู่ที่โตเกียว
四つ,よっつ,four things,Genki Genki_Ln.9 JLPT JLPT_2 JLPT_5 JLPT_N5,BL9b_E4!L$,"สี่สิ่ง, ของสี่อย่าง, สี่อัน, สี่อย่าง",椅子が四つあります。,มีเก้าอี้ 4 ตัว
呼ぶ,よぶ,to call (one's name); to invite,Genki Genki_Ln.19 JLPT JLPT_3 JLPT_5 JLPT_N5,zV4mur-%tO,"เรียกชื่อ (ของบุคคล); เชิญ, เรียก, ชวน, ร้องเรียก",友達を呼びます。,ฉันเรียกเพื่อน
読む,よむ,to read,JLPT JLPT_5 JLPT_N5,G8F?CvYLz|,"เพื่ออ่าน, อ่าน, อ่านหนังสือ, พินิจอ่าน",この本を読みます。,ฉันจะอ่านหนังสือเล่มนี้
夜,よる,"evening, night",Genki Genki_Ln.6 JLPT JLPT_3 JLPT_5 JLPT_N5,lj*phUSR[b,"ตอนเย็น กลางคืน, ยามค่ำคืน, ราตรี, ยามดึก",夜、映画を見ます。,ฉันดูหนังตอนกลางคืน
弱い,よわい,weak,JLPT JLPT_5 JLPT_N5,x)3Ur1<az7,"อ่อนแอ, อ่อนกำลัง, ไม่มีแรง, ไม่แข็งแรง",この猫は弱いです。,แมวตัวนี้อ่อนแอ
来月,らいげつ,next month,Genki Genki_Ln.8 JLPT JLPT_5 JLPT_N5,O/Q*jP:8c|,"เดือนหน้า, เดือนถัดไป, เดือนต่อไป, เดือนข้างหน้า",来月、旅行します。,ฉันจะไปเที่ยวเดือนหน้า
来週,らいしゅう,next week,Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5,h}c~#8X!n;,"สัปดาห์หน้า, อาทิตย์หน้า, สัปดาห์ถัดไป, อาทิตย์ถัดไป",来週、会議があります。,สัปดาห์หน้ามีประชุม
来年,らいねん,next year,Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5,"mvNiHK,T4b","ปีหน้า, ปีถัดไป, ปีต่อไป, ปีข้างหน้า",来年、大学に入ります。,ปีหน้าฉันจะเข้ามหาวิทยาลัย
ラジオ,ラジオ,radio,Genki Genki_Ln.14 JLPT JLPT_5 JLPT_N5,wyqA~/nA@+,"วิทยุ, เครื่องรับวิทยุ, วิทยุกระจายเสียง, การสื่อสารวิทยุ",ラジオを聞きます。,ฉันฟังวิทยุ
ラジオカセ,ラジオカセ,radio cassette player,JLPT JLPT_5 JLPT_N5,"eBPF6I+,&0","เครื่องเล่นวิทยุเทปคาสเซ็ต, วิทยุเทป, วิทยุบันทึกเทป, เครื่องเล่นเทปวิทยุ",ラジオカセで音楽を聴いています。,ฉันกำลังฟังเพลงจากวิทยุเทป
りっぱ,りっぱ,"splendid, fine",JLPT JLPT_3 JLPT_5 JLPT_N5,J%`%&)W1.O,"ยอดเยี่ยม ดีเยี่ยม, ดีเลิศ, สุดยอด, เลิศหรู",この絵は立派です。,ภาพวาดนี้ยอดเยี่ยมมาก
留学生,りゅうがくせい,international student,Genki Genki_Ln.1 JLPT JLPT_5 JLPT_N5,n89-KYTMQf,"นักเรียนต่างชาติ, นักศึกษาต่างชาติ, นักเรียนจากต่างประเทศ, นักเรียนต่างแดน",彼は留学生です。,เขาเป็นนักเรียนต่างชาติ
両親,りょうしん,"parents (lit., both parents)",Genki Genki_Ln.14 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5,L.[<hVhM?f,"พ่อแม่ (ทั้งพ่อและแม่), บิดามารดา, พ่อและแม่, มารดาบิดา",両親は元気です。,พ่อแม่ของฉันสบายดี
料理,りょうり,cooking; cuisine,Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5,G!~TK}MKdj,"การทำอาหาร; อาหาร, การปรุงอาหาร, สำรับ, กับข้าว",料理を作ります。,ฉันทำอาหาร
旅行,りょこう,"travel, trip",Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5,KmCEi1#qL@,"การเดินทาง, ทริป, เที่ยว, การท่องเที่ยว",旅行に行きたいです。,ฉันอยากไปเที่ยว
零,れい,"zero, nought",JLPT JLPT_3 JLPT_5 JLPT_N5,rc1t]Q^qI(,"ศูนย์, เลขศูนย์, 0",点数は零点でした。,คะแนนเป็นศูนย์
冷蔵庫,れいぞうこ,refrigerator,Genki Genki_Ln.18 JLPT JLPT_5 JLPT_N5,j*=Z=Hk4*w,"ตู้เย็น, เครื่องทำความเย็น, ตู้แช่, ตู้แช่เย็น",冷蔵庫に牛乳があります。,มีนมอยู่ในตู้เย็น
レコード,レコード,record,JLPT JLPT_5 JLPT_N5,xn:3qV.c32,"บันทึก, แผ่นเสียง, แผ่นบันทึกเสียง, เพลงบันทึก",レコードを聴きます。,ฉันฟังแผ่นเสียง
レストラン,レストラン,restaurant,Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5,s3y4P[QtRd,"ร้านอาหาร, ภัตตาคาร, ห้องอาหาร, ร้านกินข้าว",レストランで食べます。,ฉันกินข้าวที่ร้านอาหาร
練習,れんしゅう (する),(to) practice,JLPT JLPT_5 JLPT_N5,KaUYN0c91a,"(เพื่อ) ฝึกฝน, ฝึกซ้อม, ฝึกหัด, ซ้อม",日本語を練習します。,ฉันฝึกภาษาญี่ปุ่น
